,0,1,2,3,4,5,6,7,8,9,10
303,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640703_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000520801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000646501_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000357001_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000325201_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000520801_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000537801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000307401_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000051601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000018201_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_3_back.jpg
304,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640703_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000357001_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000244601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000471401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000051601_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000357001_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000721601_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640703_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000646501_2_side.jpg
305,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640703_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000520801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640703_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000560801_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000051601_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000721601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000560801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000572401_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000588701_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000610601_7_additional.jpg
306,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640703_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640703_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000610601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000520801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000051601_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000572401_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640703_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000721601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000480701_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_3_back.jpg
307,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000643901_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000560801_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000560801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000643901_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640703_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000721601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000695901_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000051601_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008946_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000520801_7_additional.jpg
308,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000643901_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000560801_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000588703_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008946_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000255901_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008945_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000471401_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000071607_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093805_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000255903_3_back.jpg
309,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000643901_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000560801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000643901_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000588703_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000560801_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000588703_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000610601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000082604_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000572401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_7_additional.jpg
310,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000643901_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000752401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000610601_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000224301_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000224301_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000752401_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000499801_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000499801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000255901_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000610601_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000752401_2_side.jpg
311,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000646501_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000646501_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000195201_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000572401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000635901_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000520801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000643901_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000560801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000610601_7_additional.jpg
312,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000646501_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000331101_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000471401_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000331101_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000588701_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000190303_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000471401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000646501_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000190301_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640703_2_side.jpg
313,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000646501_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000640703_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000325201_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000646501_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000051601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000520801_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000357001_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000307401_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000384502_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000520801_2_side.jpg
314,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000646501_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008001_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000008408_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000051601_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000244601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000572401_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000244601_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000026501_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000471401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000646501_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000026501_2_side.jpg
315,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000684101_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093805_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000373401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000129101_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008928_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000273501_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000307401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000190301_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000273501_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000129101_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000684101_2_side.jpg
316,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000684101_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093805_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000129101_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000187501_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000295804_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000406401_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008928_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000730001_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000307401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000243901_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000333607_7_additional.jpg
317,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000684101_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000406401_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000093805_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000406401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000684101_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000576902_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008917_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000276004_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000480701_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Jackets_Vests_id_0000009404_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000273501_1_front.jpg
318,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000684101_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000406401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000406401_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000684101_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000276004_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000576902_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000480701_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008917_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000276004_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000273501_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000480701_1_front.jpg
319,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000695901_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000721601_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000018201_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000695901_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000572401_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000537801_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008901_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000643901_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008901_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000757001_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000035301_7_additional.jpg
320,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000695901_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000695901_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000721601_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000760701_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000572401_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000760701_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008904_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000757001_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000035302_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000572401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000075001_3_back.jpg
321,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000695901_7_additional.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000695901_2_side.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000721601_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000572401_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008901_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000018201_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000035301_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008904_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000334101_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000588701_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000760701_7_additional.jpg
322,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000721601_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000635901_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000035301_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000635901_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000603401_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000008001_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000334101_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000035301_3_back.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000572401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000603401_1_front.jpg,C:\Users\somir\Desktop\ADM_assignment_3\Newfolder_1\input_Images\MEN_Denim_id_0000721601_3_back.jpg
